serverTimeUTC,origin,originName,destination,destinationName,timeStart,timeEnd,dateOut,depTime,arrivalTime,duration,flightNumber,routeGroup,tripType,faresLeft,segmentAmnt,fareType,fareClass,fareAmount,currency,currPrecision,fareCount,farePublishedFare,fareHasBogof,flightKey
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-09,2023-04-09,2023-04-09,07:30:00,09:55:00,02:25,FR 6456,LEISURE,SUN_BREAK,3,1,ADT,W,49.04,EUR,2,1,49.04,False,FR~6456~ ~~CRL~04/09/2023 07:30~IBZ~04/09/2023 09:55~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-09,2023-04-10,2023-04-09,21:30:00,00:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,V,117.69,EUR,2,1,117.69,False,FR~1916~ ~~CRL~04/09/2023 21:30~AGP~04/10/2023 00:15~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-09,2023-04-09,2023-04-09,12:35:00,16:10:00,04:35,FR 563,CANARY,SUN_BREAK,2,1,ADT,V,135.55,EUR,2,1,135.55,False,FR~ 563~ ~~CRL~04/09/2023 12:35~TFS~04/09/2023 16:10~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-04-10,2023-04-10,2023-04-10,17:40:00,20:30:00,02:50,FR 2923,LEISURE,SUN_BREAK,5,1,ADT,V,123.06,EUR,2,1,123.06,False,FR~2923~ ~~BRU~04/10/2023 17:40~AGP~04/10/2023 20:30~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-04-10,2023-04-10,2023-04-10,20:25:00,22:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,2,1,ADT,H,65.49,EUR,2,1,67.99,False,FR~2915~ ~~BRU~04/10/2023 20:25~PMI~04/10/2023 22:40~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-10,2023-04-10,2023-04-10,12:00:00,16:35:00,03:35,FR 8577,LEISURE,SUN_BREAK,1,1,ADT,W,60.56,EUR,2,1,60.56,False,FR~8577~ ~~CRL~04/10/2023 12:00~RHO~04/10/2023 16:35~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-10,2023-04-10,2023-04-10,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,T,39.67,EUR,2,1,39.67,False,FR~7737~ ~~CRL~04/10/2023 20:55~BDS~04/10/2023 23:20~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10,2023-04-10,2023-04-10,06:30:00,08:45:00,02:15,FR 1302,LEISURE,SUN_BREAK,5,1,ADT,H,74.9,EUR,2,1,74.9,False,FR~1302~ ~~CRL~04/10/2023 06:30~NAP~04/10/2023 08:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10,2023-04-10,2023-04-10,09:30:00,11:45:00,02:15,FR 1310,LEISURE,SUN_BREAK,2,1,ADT,V,112.5,EUR,2,1,112.5,False,FR~1310~ ~~CRL~04/10/2023 09:30~NAP~04/10/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-10,2023-04-10,2023-04-10,12:05:00,14:35:00,02:30,FR 6269,LEISURE,SUN_BREAK,2,1,ADT,H,73.53,EUR,2,1,73.53,False,FR~6269~ ~~CRL~04/10/2023 12:05~PMO~04/10/2023 14:35~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-10,2023-04-10,2023-04-10,18:00:00,19:55:00,02:55,FR 2941,LEISURE,SUN_BREAK,3,1,ADT,O,85.59,EUR,2,1,90.99,False,FR~2941~ ~~CRL~04/10/2023 18:00~FAO~04/10/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-10,2023-04-10,2023-04-10,16:55:00,19:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,5,1,ADT,K,135.64,EUR,2,1,135.64,False,FR~3534~ ~~CRL~04/10/2023 16:55~ALC~04/10/2023 19:20~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-10,2023-04-10,2023-04-10,19:20:00,22:05:00,02:45,FR 1916,LEISURE,SUN_BREAK,5,1,ADT,C,73.99,EUR,2,1,78.99,False,FR~1916~ ~~CRL~04/10/2023 19:20~AGP~04/10/2023 22:05~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-10,2023-04-10,2023-04-10,08:55:00,11:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,1,1,ADT,A,68.12,EUR,2,1,68.12,False,FR~7831~ ~~CRL~04/10/2023 08:55~PMI~04/10/2023 11:05~~
2023-03-23,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-11,2023-04-11,2023-04-11,07:20:00,11:45:00,03:25,FR 7986,LEISURE,SUN_BREAK,-1,1,ADT,N,34.99,EUR,2,1,34.99,False,FR~7986~ ~~CRL~04/11/2023 07:20~HER~04/11/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-11,2023-04-11,2023-04-11,17:20:00,19:45:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,O,79.22,EUR,2,1,81.99,False,FR~7737~ ~~CRL~04/11/2023 17:20~BDS~04/11/2023 19:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-11,2023-04-11,2023-04-11,19:20:00,21:35:00,02:15,FR 1302,LEISURE,SUN_BREAK,3,1,ADT,V,107.63,EUR,2,1,107.63,False,FR~1302~ ~~CRL~04/11/2023 19:20~NAP~04/11/2023 21:35~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-11,2023-04-11,2023-04-11,15:35:00,18:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,5,1,ADT,O,90.92,EUR,2,1,90.92,False,FR~6269~ ~~CRL~04/11/2023 15:35~PMO~04/11/2023 18:05~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11,2023-04-11,2023-04-11,13:45:00,15:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,J,58.05,EUR,2,1,58.05,False,FR~2941~ ~~CRL~04/11/2023 13:45~FAO~04/11/2023 15:40~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11,2023-04-11,2023-04-11,16:45:00,18:40:00,02:55,FR 6312,LEISURE,SUN_BREAK,4,1,ADT,J,58.59,EUR,2,1,58.59,False,FR~6312~ ~~CRL~04/11/2023 16:45~FAO~04/11/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11,2023-04-11,2023-04-11,06:30:00,08:55:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,V,115.89,EUR,2,1,115.89,False,FR~3534~ ~~CRL~04/11/2023 06:30~ALC~04/11/2023 08:55~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11,2023-04-11,2023-04-11,12:15:00,14:40:00,02:25,FR 9053,LEISURE,SUN_BREAK,1,1,ADT,V,112.74,EUR,2,1,112.74,False,FR~9053~ ~~CRL~04/11/2023 12:15~ALC~04/11/2023 14:40~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-11,2023-04-11,2023-04-11,09:25:00,11:50:00,02:25,FR 6456,LEISURE,SUN_BREAK,4,1,ADT,D,29.32,EUR,2,1,29.32,False,FR~6456~ ~~CRL~04/11/2023 09:25~IBZ~04/11/2023 11:50~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-11,2023-04-11,2023-04-11,16:00:00,18:45:00,02:45,FR 1916,LEISURE,SUN_BREAK,1,1,ADT,O,95.99,EUR,2,1,95.99,False,FR~1916~ ~~CRL~04/11/2023 16:00~AGP~04/11/2023 18:45~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-11,2023-04-11,2023-04-11,06:35:00,08:45:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,ADT,W,43.62,EUR,2,1,44.99,False,FR~7831~ ~~CRL~04/11/2023 06:35~PMI~04/11/2023 08:45~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-11,2023-04-11,2023-04-11,07:15:00,10:50:00,04:35,FR 563,CANARY,SUN_BREAK,5,1,ADT,C,111.17,EUR,2,1,111.17,False,FR~ 563~ ~~CRL~04/11/2023 07:15~TFS~04/11/2023 10:50~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-04-12,2023-04-12,2023-04-12,10:05:00,13:00:00,02:55,FR 2923,LEISURE,SUN_BREAK,1,1,ADT,H,84.29,EUR,2,1,84.29,False,FR~2923~ ~~BRU~04/12/2023 10:05~AGP~04/12/2023 13:00~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-04-12,2023-04-12,2023-04-12,17:25:00,19:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,ADT,J,46.49,EUR,2,1,50.99,False,FR~2915~ ~~BRU~04/12/2023 17:25~PMI~04/12/2023 19:40~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-12,2023-04-12,2023-04-12,13:10:00,17:45:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,ADT,N,29.99,EUR,2,1,29.99,False,FR~8577~ ~~CRL~04/12/2023 13:10~RHO~04/12/2023 17:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-12,2023-04-12,2023-04-12,16:35:00,18:50:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,W,48.11,EUR,2,1,48.11,False,FR~1302~ ~~CRL~04/12/2023 16:35~NAP~04/12/2023 18:50~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-12,2023-04-12,2023-04-12,09:25:00,11:55:00,02:30,FR 6269,LEISURE,SUN_BREAK,4,1,ADT,T,42.32,EUR,2,1,42.32,False,FR~6269~ ~~CRL~04/12/2023 09:25~PMO~04/12/2023 11:55~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12,2023-04-12,2023-04-12,12:25:00,14:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,2,1,ADT,W,48.37,EUR,2,1,48.37,False,FR~2941~ ~~CRL~04/12/2023 12:25~FAO~04/12/2023 14:20~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12,2023-04-12,2023-04-12,16:20:00,18:15:00,02:55,FR 6312,LEISURE,SUN_BREAK,-1,1,ADT,T,43.15,EUR,2,1,43.15,False,FR~6312~ ~~CRL~04/12/2023 16:20~FAO~04/12/2023 18:15~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,2023-04-12,2023-04-12,10:00:00,12:25:00,02:25,FR 3534,LEISURE,SUN_BREAK,4,1,ADT,O,102.39,EUR,2,1,102.39,False,FR~3534~ ~~CRL~04/12/2023 10:00~ALC~04/12/2023 12:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,2023-04-12,2023-04-12,14:45:00,17:10:00,02:25,FR 9053,LEISURE,SUN_BREAK,5,1,ADT,C,88.99,EUR,2,1,88.99,False,FR~9053~ ~~CRL~04/12/2023 14:45~ALC~04/12/2023 17:10~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,2023-04-13,2023-04-12,21:55:00,00:20:00,02:25,FR 6063,LEISURE,SUN_BREAK,-1,1,ADT,A,68.12,EUR,2,1,68.12,False,FR~6063~ ~~CRL~04/12/2023 21:55~ALC~04/13/2023 00:20~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-12,2023-04-12,2023-04-12,06:45:00,09:30:00,02:45,FR 1916,LEISURE,SUN_BREAK,2,1,ADT,C,73.99,EUR,2,1,78.99,False,FR~1916~ ~~CRL~04/12/2023 06:45~AGP~04/12/2023 09:30~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-12,2023-04-12,2023-04-12,06:55:00,09:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,-1,1,ADT,T,45.03,EUR,2,1,45.03,False,FR~7831~ ~~CRL~04/12/2023 06:55~PMI~04/12/2023 09:05~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-13,2023-04-13,2023-04-13,06:25:00,08:40:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,D,29.32,EUR,2,1,29.32,False,FR~1302~ ~~CRL~04/13/2023 06:25~NAP~04/13/2023 08:40~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-13,2023-04-13,2023-04-13,11:25:00,13:20:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,H,61.99,EUR,2,1,67.99,False,FR~2941~ ~~CRL~04/13/2023 11:25~FAO~04/13/2023 13:20~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13,2023-04-13,2023-04-13,09:00:00,11:25:00,02:25,FR 9053,LEISURE,SUN_BREAK,-1,1,ADT,O,95.99,EUR,2,1,95.99,False,FR~9053~ ~~CRL~04/13/2023 09:00~ALC~04/13/2023 11:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13,2023-04-13,2023-04-13,15:05:00,17:30:00,02:25,FR 3534,LEISURE,SUN_BREAK,3,1,ADT,C,85.62,EUR,2,1,85.62,False,FR~3534~ ~~CRL~04/13/2023 15:05~ALC~04/13/2023 17:30~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-13,2023-04-13,2023-04-13,10:20:00,12:45:00,02:25,FR 6456,LEISURE,SUN_BREAK,3,1,ADT,W,45.32,EUR,2,1,45.32,False,FR~6456~ ~~CRL~04/13/2023 10:20~IBZ~04/13/2023 12:45~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-13,2023-04-13,2023-04-13,17:30:00,20:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,C,73.99,EUR,2,1,78.99,False,FR~1916~ ~~CRL~04/13/2023 17:30~AGP~04/13/2023 20:15~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-13,2023-04-13,2023-04-13,17:45:00,19:55:00,02:10,FR 7831,LEISURE,SUN_BREAK,4,1,ADT,W,42.19,EUR,2,1,44.99,False,FR~7831~ ~~CRL~04/13/2023 17:45~PMI~04/13/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-13,2023-04-13,2023-04-13,20:00:00,23:35:00,04:35,FR 563,CANARY,SUN_BREAK,-1,1,ADT,W,49.81,EUR,2,1,55.99,False,FR~ 563~ ~~CRL~04/13/2023 20:00~TFS~04/13/2023 23:35~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-04-14,2023-04-14,2023-04-14,11:00:00,13:15:00,02:15,FR 2915,LEISURE,SUN_BREAK,4,1,ADT,C,82.74,EUR,2,1,82.74,False,FR~2915~ ~~BRU~04/14/2023 11:00~PMI~04/14/2023 13:15~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-14,2023-04-14,2023-04-14,07:55:00,12:30:00,03:35,FR 8577,LEISURE,SUN_BREAK,3,1,ADT,H,75.27,EUR,2,1,78.99,False,FR~8577~ ~~CRL~04/14/2023 07:55~RHO~04/14/2023 12:30~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-14,2023-04-14,2023-04-14,07:00:00,09:25:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,O,90.3,EUR,2,1,90.3,False,FR~7737~ ~~CRL~04/14/2023 07:00~BDS~04/14/2023 09:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14,2023-04-14,2023-04-14,09:10:00,11:25:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,O,79.71,EUR,2,1,85.99,False,FR~1302~ ~~CRL~04/14/2023 09:10~NAP~04/14/2023 11:25~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14,2023-04-14,2023-04-14,20:00:00,22:15:00,02:15,FR 1310,LEISURE,SUN_BREAK,2,1,ADT,D,28.32,EUR,2,1,28.32,False,FR~1310~ ~~CRL~04/14/2023 20:00~NAP~04/14/2023 22:15~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-14,2023-04-14,2023-04-14,16:35:00,19:05:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,ADT,C,83.08,EUR,2,1,83.08,False,FR~6269~ ~~CRL~04/14/2023 16:35~PMO~04/14/2023 19:05~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14,2023-04-14,2023-04-14,07:05:00,09:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,4,1,ADT,J,53.74,EUR,2,1,53.74,False,FR~2941~ ~~CRL~04/14/2023 07:05~FAO~04/14/2023 09:00~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14,2023-04-14,2023-04-14,17:30:00,19:25:00,02:55,FR 6312,LEISURE,SUN_BREAK,5,1,ADT,H,73.24,EUR,2,1,73.24,False,FR~6312~ ~~CRL~04/14/2023 17:30~FAO~04/14/2023 19:25~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14,2023-04-14,2023-04-14,09:45:00,12:10:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,E,128.24,EUR,2,1,139.99,False,FR~3534~ ~~CRL~04/14/2023 09:45~ALC~04/14/2023 12:10~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14,2023-04-14,2023-04-14,17:20:00,19:45:00,02:25,FR 9053,LEISURE,SUN_BREAK,5,1,ADT,A,63.68,EUR,2,1,63.68,False,FR~9053~ ~~CRL~04/14/2023 17:20~ALC~04/14/2023 19:45~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-14,2023-04-14,2023-04-14,16:15:00,18:40:00,02:25,FR 6456,LEISURE,SUN_BREAK,5,1,ADT,W,44.32,EUR,2,1,44.32,False,FR~6456~ ~~CRL~04/14/2023 16:15~IBZ~04/14/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14,2023-04-14,2023-04-14,10:00:00,12:45:00,02:45,FR 1928,LEISURE,SUN_BREAK,4,1,ADT,V,95.99,EUR,2,1,104.99,False,FR~1928~ ~~CRL~04/14/2023 10:00~AGP~04/14/2023 12:45~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14,2023-04-14,2023-04-14,20:55:00,23:40:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,K,126.24,EUR,2,1,126.24,False,FR~1916~ ~~CRL~04/14/2023 20:55~AGP~04/14/2023 23:40~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-14,2023-04-14,2023-04-14,06:30:00,10:05:00,04:35,FR 563,CANARY,SUN_BREAK,4,1,ADT,H,77.91,EUR,2,1,83.99,False,FR~ 563~ ~~CRL~04/14/2023 06:30~TFS~04/14/2023 10:05~~
2023-03-23,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-15,2023-04-15,2023-04-15,08:10:00,12:35:00,03:25,FR 7986,LEISURE,SUN_BREAK,1,1,ADT,E,179.31,EUR,2,1,179.31,False,FR~7986~ ~~CRL~04/15/2023 08:10~HER~04/15/2023 12:35~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-15,2023-04-15,2023-04-15,07:45:00,10:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,T,31.9,EUR,2,1,35.99,False,FR~1302~ ~~CRL~04/15/2023 07:45~NAP~04/15/2023 10:00~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-15,2023-04-15,2023-04-15,21:30:00,23:59:00,02:29,FR 6269,LEISURE,SUN_BREAK,2,1,ADT,C,66.18,EUR,2,1,74.99,False,FR~6269~ ~~CRL~04/15/2023 21:30~PMO~04/15/2023 23:59~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-15,2023-04-15,2023-04-15,11:05:00,13:00:00,02:55,FR 2941,LEISURE,SUN_BREAK,5,1,ADT,E,130.59,EUR,2,1,139.99,False,FR~2941~ ~~CRL~04/15/2023 11:05~FAO~04/15/2023 13:00~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-15,2023-04-15,2023-04-15,15:50:00,18:15:00,02:25,FR 3534,LEISURE,SUN_BREAK,5,1,ADT,V,95.99,EUR,2,1,104.99,False,FR~3534~ ~~CRL~04/15/2023 15:50~ALC~04/15/2023 18:15~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-15,2023-04-15,2023-04-15,13:35:00,16:20:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,O,86.99,EUR,2,1,90.99,False,FR~1916~ ~~CRL~04/15/2023 13:35~AGP~04/15/2023 16:20~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-15,2023-04-15,2023-04-15,17:20:00,19:30:00,02:10,FR 7831,LEISURE,SUN_BREAK,5,1,ADT,C,87.24,EUR,2,1,87.24,False,FR~7831~ ~~CRL~04/15/2023 17:20~PMI~04/15/2023 19:30~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-04-16,2023-04-16,2023-04-16,09:55:00,12:50:00,02:55,FR 2923,LEISURE,SUN_BREAK,-1,1,ADT,H,82.86,EUR,2,1,82.86,False,FR~2923~ ~~BRU~04/16/2023 09:55~AGP~04/16/2023 12:50~~
2023-03-23,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-16,2023-04-16,2023-04-16,17:00:00,20:40:00,02:40,FR 6251,LEISURE,SUN_BREAK,-1,1,ADT,A,67.49,EUR,2,1,67.49,False,FR~6251~ ~~CRL~04/16/2023 17:00~CFU~04/16/2023 20:40~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-16,2023-04-16,2023-04-16,17:30:00,19:55:00,02:25,FR 7737,LEISURE,SUN_BREAK,1,1,ADT,W,34.65,EUR,2,1,38.99,False,FR~7737~ ~~CRL~04/16/2023 17:30~BDS~04/16/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-16,2023-04-16,2023-04-16,09:45:00,12:00:00,02:15,FR 1302,LEISURE,SUN_BREAK,-1,1,ADT,H,74.21,EUR,2,1,74.21,False,FR~1302~ ~~CRL~04/16/2023 09:45~NAP~04/16/2023 12:00~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-16,2023-04-16,2023-04-16,16:45:00,18:40:00,02:55,FR 2941,LEISURE,SUN_BREAK,-1,1,ADT,A,59.99,EUR,2,1,59.99,False,FR~2941~ ~~CRL~04/16/2023 16:45~FAO~04/16/2023 18:40~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-16,2023-04-16,2023-04-16,09:55:00,12:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,-1,1,ADT,V,98.79,EUR,2,1,104.99,False,FR~3534~ ~~CRL~04/16/2023 09:55~ALC~04/16/2023 12:20~~
2023-03-23,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-16,2023-04-16,2023-04-16,07:30:00,09:55:00,02:25,FR 6456,LEISURE,SUN_BREAK,-1,1,ADT,J,43.64,EUR,2,1,47.99,False,FR~6456~ ~~CRL~04/16/2023 07:30~IBZ~04/16/2023 09:55~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-16,2023-04-17,2023-04-16,21:30:00,00:15:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,J,58.05,EUR,2,1,58.05,False,FR~1916~ ~~CRL~04/16/2023 21:30~AGP~04/17/2023 00:15~~
2023-03-23,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-16,2023-04-16,2023-04-16,12:35:00,16:10:00,04:35,FR 563,CANARY,SUN_BREAK,2,1,ADT,K,128.43,EUR,2,1,141.99,False,FR~ 563~ ~~CRL~04/16/2023 12:35~TFS~04/16/2023 16:10~~
2023-03-23,BRU,Brussels,AGP,Malaga,2023-04-17,2023-04-17,2023-04-17,17:40:00,20:30:00,02:50,FR 2923,LEISURE,SUN_BREAK,3,1,ADT,H,84.29,EUR,2,1,84.29,False,FR~2923~ ~~BRU~04/17/2023 17:40~AGP~04/17/2023 20:30~~
2023-03-23,BRU,Brussels,PMI,Mallorca,2023-04-17,2023-04-17,2023-04-17,20:25:00,22:40:00,02:15,FR 2915,LEISURE,SUN_BREAK,-1,1,ADT,W,48.37,EUR,2,1,48.37,False,FR~2915~ ~~BRU~04/17/2023 20:25~PMI~04/17/2023 22:40~~
2023-03-23,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-17,2023-04-17,2023-04-17,12:00:00,16:35:00,03:35,FR 8577,LEISURE,SUN_BREAK,-1,1,ADT,H,88.19,EUR,2,1,88.19,False,FR~8577~ ~~CRL~04/17/2023 12:00~RHO~04/17/2023 16:35~~
2023-03-23,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-17,2023-04-17,2023-04-17,20:55:00,23:20:00,02:25,FR 7737,LEISURE,SUN_BREAK,-1,1,ADT,N,21.99,EUR,2,1,21.99,False,FR~7737~ ~~CRL~04/17/2023 20:55~BDS~04/17/2023 23:20~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17,2023-04-17,2023-04-17,06:30:00,08:45:00,02:15,FR 1302,LEISURE,SUN_BREAK,5,1,ADT,D,25.34,EUR,2,1,26.99,False,FR~1302~ ~~CRL~04/17/2023 06:30~NAP~04/17/2023 08:45~~
2023-03-23,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17,2023-04-17,2023-04-17,09:30:00,11:45:00,02:15,FR 1310,LEISURE,SUN_BREAK,5,1,ADT,A,64.31,EUR,2,1,64.31,False,FR~1310~ ~~CRL~04/17/2023 09:30~NAP~04/17/2023 11:45~~
2023-03-23,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-17,2023-04-17,2023-04-17,12:05:00,14:35:00,02:30,FR 6269,LEISURE,SUN_BREAK,-1,1,ADT,O,92.88,EUR,2,1,92.88,False,FR~6269~ ~~CRL~04/17/2023 12:05~PMO~04/17/2023 14:35~~
2023-03-23,CRL,Brussels (Charleroi),FAO,Faro,2023-04-17,2023-04-17,2023-04-17,18:00:00,19:55:00,02:55,FR 2941,LEISURE,SUN_BREAK,5,1,ADT,J,49.24,EUR,2,1,50.99,False,FR~2941~ ~~CRL~04/17/2023 18:00~FAO~04/17/2023 19:55~~
2023-03-23,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-17,2023-04-17,2023-04-17,16:55:00,19:20:00,02:25,FR 3534,LEISURE,SUN_BREAK,1,1,ADT,O,102.39,EUR,2,1,102.39,False,FR~3534~ ~~CRL~04/17/2023 16:55~ALC~04/17/2023 19:20~~
2023-03-23,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-17,2023-04-17,2023-04-17,19:20:00,22:05:00,02:45,FR 1916,LEISURE,SUN_BREAK,-1,1,ADT,A,56.87,EUR,2,1,58.99,False,FR~1916~ ~~CRL~04/17/2023 19:20~AGP~04/17/2023 22:05~~
2023-03-23,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-17,2023-04-17,2023-04-17,08:55:00,11:05:00,02:10,FR 7831,LEISURE,SUN_BREAK,5,1,ADT,A,66.87,EUR,2,1,66.87,False,FR~7831~ ~~CRL~04/17/2023 08:55~PMI~04/17/2023 11:05~~
